Corr config
dr,0.2
dtheta,1.2857142857142858
N_points_avg,1
neighbor_dist,2
""
General info
input_path,flatspin_temp_sweeps/DI40_0.25-0.0_alpha_0.0121_temps_1-3000_runs_25
report_created,2021-04-23 13:59:16.523039
""
Parameter results
T_c,210.2418874410058
C_curie,4.496762380750752e-09
A,9.603261539218162
nu,-0.04919310094085788
""
Temp sweep data
temps,corrLengths,corrLengthsVar,corrSums,susceptibilities
1.0,4.032736940792042,0.7934304983776337,34.66285164688831,5.176615451292349e-09
126.0,6.118145765090375,1.0619692053537033,37.55176359673057,4.450834122792488e-11
250.9,11.44149408442701,2.767916127813122,39.673228477149706,2.3614486048424395e-11
375.9,4.711847938770428,0.525584649860172,35.380894159314856,1.4056529051439705e-11
500.8,8.750187504564167,1.5091427625362073,39.07897104212631,1.1653608280058425e-11
625.8,6.987643984387027,1.6587135664301838,36.98111195129417,8.825229793594867e-12
750.8,9.631704145337848,1.8715671922105495,38.068538320380824,7.572225764232652e-12
875.7,7.676764239943734,1.3012563262862016,38.532545211473526,6.5713403739920234e-12
1000.7,16.11761808263604,3.67446380474509,40.63285377463606,6.06394203670497e-12
1125.6,11.959618256419798,1.709305083597491,39.817323043632406,5.2828659409114275e-12
1250.6,22.580091729223977,4.6659071696737415,41.129774767755414,4.911560780220649e-12
1375.5,5.971424895949361,0.7552620086602908,36.872116509174234,4.0033087753766446e-12
1500.5,15.90939064631932,3.5429416683489348,40.503604140558345,4.0312458598553285e-12
1625.5,17.50893735015825,4.260434566797217,40.95638847005724,3.762844709922173e-12
1750.4,10.312463825002355,2.5225319125993058,39.571193603919916,3.3761634310423706e-12
1875.4,42.38557963055852,10.52504564255217,42.17043345532775,3.3581165816307596e-12
2000.3,6.223359564334999,0.8862428155469789,37.58738672763941,2.8062645703547932e-12
2125.3,12.80958886465386,3.583283588222231,39.938277299014885,2.8064073020529597e-12
2250.2,6.143687927501994,0.6136968982523887,36.28277218811311,2.408024811711312e-12
2375.2,11.867645073245257,2.016981174923231,39.404155815321275,2.4775558825441782e-12
2500.2,6.915918778916872,0.990622882426467,37.610542540227506,2.246551936916651e-12
2625.1,4.484456857514361,0.6219737573467992,34.29933756106247,1.9512885505683424e-12
2750.1,2.728728227820749,0.28874486633581414,29.941641784330017,1.625955816804511e-12
2875.0,2.9300884983456115,0.518066324644761,29.4561606887992,1.530100324174034e-12
3000.0,1.6200383194289067,0.22775827571128063,22.81184056073514,1.135587722961428e-12

