Corr config
dr,0.2
dtheta,1.2857142857142858
N_points_avg,1
""
General info
input_path,flatspin_temp_sweeps/DI40_0.0-0.25_alpha_0.0121_temps_1-3000_runs_25
report_created,2021-04-23 11:59:23.482487
""
Parameter results
T_c,145.27635831436208
C_curie,1.2197248914650503e-08
A,1.8757137329608775
nu,0.007648264691036211
""
Temp sweep data
temps,corrLengths,corrLengthsVar,corrSums,susceptibilities
1.0,1.7964585801300597,0.13409410928317067,93.3399128542737,1.3939558119047317e-08
126.0,2.0376895386556413,0.13863549808923073,106.34029158611014,1.2604015180271584e-10
250.9,1.703952551568972,0.12806568933775792,82.40841718045237,4.9051526494784045e-11
375.9,1.753382778055881,0.1483701849395482,94.26595087924699,3.745106246125982e-11
500.8,1.908431605843109,0.14906037769380706,106.80878179425338,3.1851086932629214e-11
625.8,1.7650562566739516,0.14422982244649138,93.38043960101052,2.2284452636016107e-11
750.8,1.8269856190286806,0.13593190882929346,91.77775821406367,1.825554476201112e-11
875.7,1.7430152095739593,0.12960748253505888,86.03544365338487,1.4672484814355286e-11
1000.7,1.9397957976228648,0.13926397700803977,97.61061892916136,1.4567156386215036e-11
1125.6,1.8343644066795002,0.1407998421507492,98.67628340415163,1.3092130181636647e-11
1250.6,2.0220108937378996,0.13770854925557127,104.9054597856809,1.2527409761511895e-11
1375.5,1.8150908731070963,0.12997438848306778,91.71485011283465,9.957737690422788e-12
1500.5,1.876588598151689,0.13538503734964458,96.34781117218566,9.589312436151077e-12
1625.5,2.1481394650759333,0.1324563732246107,106.31720945269998,9.767832665598814e-12
1750.4,1.907509234867404,0.13612593802746462,95.17600329870979,8.120294400673351e-12
1875.4,1.6853467138691731,0.13568872500008225,84.00875047482876,6.689786062323765e-12
2000.3,2.1640167848859284,0.15093016669629156,118.06343262927217,8.814585340628818e-12
2125.3,2.498852718848432,0.14869244743837648,127.92131331303739,8.988853101552472e-12
2250.2,1.781756557840792,0.12737516951140856,90.81680496995513,6.027354209710736e-12
2375.2,1.8499253604389065,0.13152331969154712,93.38688315654919,5.871746695992193e-12
2500.2,1.6827465692520627,0.13709280990529568,88.11049564781459,5.263013806529541e-12
2625.1,1.659990079040984,0.13788666573029873,90.22430516784542,5.132858713191642e-12
2750.1,1.7106570700378878,0.1324611555717586,85.68561489315218,4.653085657610993e-12
2875.0,1.6038791542935809,0.11986937352049151,72.15800443957795,3.748247680721438e-12
3000.0,1.5306897433732631,0.1178065548855175,68.93349622570629,3.4315526538204655e-12

