Corr config
dr,0.2
dtheta,1.2857142857142858
N_points_avg,1
neighbor_dist,8
""
General info
input_path,flatspin_temp_sweeps/S40_alpha_0.0121_temps_4000-7000_runs_25
report_created,2021-04-26 08:41:49.481541
""
Parameter results
T_c,5934.825214977674
C_curie,2.0724979990649713e-10
A,0.5958598538656968
nu,0.6316683263184399
""
Temp sweep data
temps,corrLengths,corrLengthsVar,corrSums,susceptibilities
6000.0,9.445925651186554,0.4199986294804267,64.79615740905439,1.6127966669960603e-12
6125.0,8.79553444467342,0.4545092538924459,62.564215440468914,1.5254624638428074e-12
6250.0,2.749017352263365,0.073285234390373,23.116310321069868,5.523573208756994e-13
6375.0,2.6131826419427164,0.08566927641807696,22.54322395095704,5.281015622312745e-13
6500.0,2.161968620835397,0.062390800269713914,16.730401844906307,3.84392257602502e-13
6625.0,2.0769192687503675,0.0529647825470178,15.933888414594644,3.591844318225574e-13
6750.0,1.6048752241617337,0.03266661086745298,10.211883425438286,2.2593509259887424e-13
6875.0,1.4906589822220861,0.038299514498724006,10.242175811614066,2.2248520683072265e-13
7000.0,1.3190453367647839,0.04218124887350259,8.915669205505166,1.902118294000059e-13

